npi,primary_specialty,taxonomy_code,license_state,license_issuance_year
1647520240,Anesthesiology,207L00000X,OH,1999
1940218757,Internal Medicine,207R00000X,FL,1988
1862001793,Psychiatry & Neurology,2084A0401X,MN,2006
1935052104,Physical Medicine & Rehabilitation,208100000X,TX,2014
1690488071,Family Medicine,207Q00000X,IN,2007
1912957960,Internal Medicine,207R00000X,WI,2003
1556693731,Pediatrics,208000000X,SC,2011
1586826004,Pediatrics,208000000X,NY,2013
1233850464,Surgery,208600000X,VA,2012
1887617508,Pediatrics,208000000X,LA,2014
1943844815,Ophthalmology,207W00000X,KY,2010
1991915194,Internal Medicine,207R00000X,OH,2015
1407163140,Orthopaedic Surgery,207X00000X,PA,1995
1017297361,Obstetrics & Gynecology,207V00000X,FL,2002
1035452816,Pediatrics,208000000X,NY,2001
1044303802,Psychiatry & Neurology,2084A0401X,ID,1994
1543113868,Obstetrics & Gynecology,207V00000X,OK,1990
1825929007,Internal Medicine,207R00000X,UT,2006
1527858660,Pediatrics,208000000X,TX,2003
1516232059,Pathology,207ZB0001X,NY,1993
1469231793,Surgery,208600000X,MS,1990
1071541514,Psychiatry & Neurology,2084A0401X,MI,2005
1461304283,Family Medicine,207Q00000X,CA,2001
1888531476,Internal Medicine,207R00000X,MA,2019
1010595977,Obstetrics & Gynecology,207V00000X,WA,2005
1493820553,Psychiatry & Neurology,2084A0401X,CA,2002
1072307527,Pathology,207ZB0001X,TX,2007
1740748318,Internal Medicine,207R00000X,CO,1989
1989848134,Internal Medicine,207R00000X,CO,2000
1232165989,Orthopaedic Surgery,207X00000X,NC,2003
1209621501,Pediatrics,208000000X,FL,2013
1214171716,Dermatology,207N00000X,MA,2001
1780266155,Family Medicine,207Q00000X,CO,2000
1697061475,Emergency Medicine,207P00000X,MO,2012
1883564647,Internal Medicine,207R00000X,KY,2002
1164971438,Family Medicine,207Q00000X,TX,2008
1856077262,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,OR,2006
1129764852,Psychiatry & Neurology,2084A0401X,WI,2017
1143777641,Internal Medicine,207R00000X,CA,2014
1912875204,Internal Medicine,207R00000X,CA,2016
1625276963,Pediatrics,208000000X,WA,2007
1843055165,Plastic Surgery,208200000X,MA,2009
1033077243,Internal Medicine,207R00000X,CA,1991
1644228086,Internal Medicine,207R00000X,FL,2008
1324316748,Psychiatry & Neurology,2084A0401X,TX,1997
1819861539,Otolaryngology,207Y00000X,SC,1992
1694369228,Psychiatry & Neurology,2084A0401X,PA,2017
1275592230,Obstetrics & Gynecology,207V00000X,NC,1999
1832229896,Radiology,2085B0100X,MN,2005
1605648595,Pediatrics,208000000X,OK,2015
1504367412,Family Medicine,207Q00000X,WI,2005
1930441088,Psychiatry & Neurology,2084A0401X,GA,1990
1043443450,Obstetrics & Gynecology,207V00000X,MN,1992
1648831364,Obstetrics & Gynecology,207V00000X,NY,2012
1941989943,Pediatrics,208000000X,TN,2006
1922383967,Radiology,2085B0100X,NC,2011
1661333793,Internal Medicine,207R00000X,LA,2012
1111607440,Anesthesiology,207L00000X,TX,2010
1570643613,Anesthesiology,207L00000X,IA,2008
1192706657,Dermatology,207N00000X,TX,2010
1180704482,Ophthalmology,207W00000X,CA,2013
1963941376,Emergency Medicine,207P00000X,TX,2000
1180500807,Anesthesiology,207L00000X,TN,2006
1743763926,Family Medicine,207Q00000X,TN,2006
1204633907,Family Medicine,207Q00000X,MI,2006
1252231737,Psychiatry & Neurology,2084A0401X,GA,2010
1170663904,Orthopaedic Surgery,207X00000X,VA,2008
1839480237,Internal Medicine,207R00000X,AZ,2006
1975941091,Emergency Medicine,207P00000X,CA,2017
1002117616,Internal Medicine,207R00000X,TX,2005
1838547986,Radiology,2085B0100X,ME,1990
1588243034,Internal Medicine,207R00000X,WV,1997
1055478352,Anesthesiology,207L00000X,FL,2010
1260952555,Family Medicine,207Q00000X,NY,1996
1535758423,Family Medicine,207Q00000X,MI,2009
1350936641,Obstetrics & Gynecology,207V00000X,MO,2009
1896349325,Pediatrics,208000000X,CA,2004
1096581735,Ophthalmology,207W00000X,CT,1990
1805383456,Family Medicine,207Q00000X,WI,1997
1319299131,Internal Medicine,207R00000X,MI,2003
1019906761,Orthopaedic Surgery,207X00000X,OH,2011
1959634035,Ophthalmology,207W00000X,NH,1995
1114933298,Emergency Medicine,207P00000X,FL,1998
1410181410,Internal Medicine,207R00000X,WI,2019
1666895622,Pediatrics,208000000X,ID,2007
1752252175,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,NV,1989
1797998584,Pathology,207ZB0001X,TX,1997
1256018015,Psychiatry & Neurology,2084A0401X,TX,2004
1868089719,Family Medicine,207Q00000X,GA,2009
1831520535,Family Medicine,207Q00000X,GA,2000
1930781764,Anesthesiology,207L00000X,TN,2015
1973721628,Emergency Medicine,207P00000X,OH,2003
1581332206,Orthopaedic Surgery,207X00000X,MD,2017
1532911637,Internal Medicine,207R00000X,TN,2000
1556523383,Orthopaedic Surgery,207X00000X,CA,1998
1739950826,Internal Medicine,207R00000X,OK,2010
1733164317,Pediatrics,208000000X,MO,2004
1045744897,Pediatrics,208000000X,TX,2002
1540482910,Anesthesiology,207L00000X,NJ,2004
1681961870,Dermatology,207N00000X,CA,2012
1727160453,Surgery,208600000X,VA,2012
1833386976,Plastic Surgery,208200000X,FL,2004
1697300246,Surgery,208600000X,MS,2004
1190560676,Anesthesiology,207L00000X,CA,2011
1444488328,Surgery,208600000X,TX,2001
1808724177,Radiology,2085B0100X,MO,2014
1565384397,Nuclear Medicine,207U00000X,TX,2003
1839137159,Internal Medicine,207R00000X,MI,2005
1555936917,Emergency Medicine,207P00000X,VA,2001
1519061232,Radiology,2085B0100X,IN,2004
1930675651,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,OK,1991
1604132401,Internal Medicine,207R00000X,TX,2005
1767001112,Anesthesiology,207L00000X,OH,2010
1557063967,Otolaryngology,207Y00000X,MI,2011
1888958299,Psychiatry & Neurology,2084A0401X,WI,1997
1735378683,Pediatrics,208000000X,CA,2008
1276093139,Psychiatry & Neurology,2084A0401X,CA,2009
1882920618,Internal Medicine,207R00000X,TN,2015
1813800442,Pediatrics,208000000X,GA,1992
1349980825,Psychiatry & Neurology,2084A0401X,IL,2010
1992218515,Preventive Medicine,2083A0100X,CA,2008
1786089478,Psychiatry & Neurology,2084A0401X,MT,2009
1277364638,Orthopaedic Surgery,207X00000X,WA,1998
1935127195,Internal Medicine,207R00000X,HI,2000
1327748673,Emergency Medicine,207P00000X,CA,2007
1645436480,Surgery,208600000X,AZ,1998
1446916847,Internal Medicine,207R00000X,CA,2012
1949713634,Anesthesiology,207L00000X,AL,2009
1312522273,Anesthesiology,207L00000X,MI,2015
1400943654,Ophthalmology,207W00000X,WA,2013
1592696003,Obstetrics & Gynecology,207V00000X,NC,2013
1392813832,Anesthesiology,207L00000X,OR,2006
1581454604,Pathology,207ZB0001X,WV,1997
1288260403,Radiology,2085B0100X,TX,2007
1663149759,Allergy & Immunology,207K00000X,FL,2008
1408985426,Internal Medicine,207R00000X,NY,2001
1418762328,Surgery,208600000X,AZ,2013
1510675170,Radiology,2085B0100X,GA,1997
1574192476,Radiology,2085B0100X,FL,1990
1789845926,Family Medicine,207Q00000X,KS,2018
1427728815,Internal Medicine,207R00000X,MI,1997
1246424505,Psychiatry & Neurology,2084A0401X,WA,2010
1758962421,Internal Medicine,207R00000X,IL,2013
1559370667,Internal Medicine,207R00000X,WA,2010
1356219091,Family Medicine,207Q00000X,MI,2002
1198122263,Internal Medicine,207R00000X,ND,1991
1723725838,Psychiatry & Neurology,2084A0401X,DE,2009
1652687611,Anesthesiology,207L00000X,TN,2005
1773235829,Surgery,208600000X,CA,2005
1587914999,Family Medicine,207Q00000X,IL,2000
1425317306,Pathology,207ZB0001X,VA,2006
1400687327,Orthopaedic Surgery,207X00000X,CA,1997
1831258011,Surgery,208600000X,CA,2016
1616216523,Family Medicine,207Q00000X,WY,2010
1731569012,Emergency Medicine,207P00000X,TX,2005
1716755412,Family Medicine,207Q00000X,FL,2003
1582275701,Otolaryngology,207Y00000X,TX,2017
1185165846,Anesthesiology,207L00000X,CA,2003
1772035725,Family Medicine,207Q00000X,FL,2003
1314465117,Internal Medicine,207R00000X,WA,2017
1745204127,Family Medicine,207Q00000X,MO,2002
1674669050,Internal Medicine,207R00000X,OH,2011
1843571500,Urology,208800000X,NY,2013
1909637872,Plastic Surgery,208200000X,TX,2015
1710995881,Pediatrics,208000000X,TX,2010
1197353570,Orthopaedic Surgery,207X00000X,AZ,2000
1065381844,Pathology,207ZB0001X,CA,2006
1355906367,Internal Medicine,207R00000X,IL,2006
1928989940,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,SC,2005
1388731147,Emergency Medicine,207P00000X,VA,2018
1967838651,Emergency Medicine,207P00000X,MA,2007
1754544843,Internal Medicine,207R00000X,AL,2007
1908651627,Radiology,2085B0100X,CA,1996
1071480903,Pathology,207ZB0001X,CO,1997
1054274406,Radiology,2085B0100X,NC,2012
1992671390,Pediatrics,208000000X,FL,2013
1643080918,Internal Medicine,207R00000X,FL,2008
1014841096,Orthopaedic Surgery,207X00000X,CO,2014
1780182501,Emergency Medicine,207P00000X,NJ,2008
1236497537,Pediatrics,208000000X,NY,1999
1358794331,Emergency Medicine,207P00000X,VA,1996
1480916463,Orthopaedic Surgery,207X00000X,WA,2014
1219663808,Psychiatry & Neurology,2084A0401X,WA,2004
1081089322,Emergency Medicine,207P00000X,NV,2005
1483872317,Internal Medicine,207R00000X,TX,2017
1283266462,Anesthesiology,207L00000X,MA,1997
1291819682,Obstetrics & Gynecology,207V00000X,TX,1991
1634604197,Family Medicine,207Q00000X,TN,2011
1303923589,Pediatrics,208000000X,PA,2016
1603046743,Emergency Medicine,207P00000X,CA,2017
1407785991,Radiology,2085B0100X,MA,1999
1841925906,Pediatrics,208000000X,FL,2009
1518581065,Obstetrics & Gynecology,207V00000X,MO,2007
1402411460,Anesthesiology,207L00000X,CA,2003
1840107993,Internal Medicine,207R00000X,FL,2007
1595903166,Pediatrics,208000000X,MA,1995
1682166263,Family Medicine,207Q00000X,FL,2003
1715626267,Internal Medicine,207R00000X,TX,2002
1458864620,Family Medicine,207Q00000X,TX,2007
1651079703,Dermatology,207N00000X,OK,1989
1353916129,Surgery,208600000X,NJ,2005
1476590199,Obstetrics & Gynecology,207V00000X,GA,2002
1734329901,Ophthalmology,207W00000X,TX,1999
1777582861,Urology,208800000X,SC,2004
1838026874,Psychiatry & Neurology,2084A0401X,ID,2005
1946181504,Internal Medicine,207R00000X,OH,2000
1540801267,Family Medicine,207Q00000X,NY,1989
1744859624,Surgery,208600000X,RI,2008
1508080151,Surgery,208600000X,WA,2010
1122217825,Radiology,2085B0100X,NY,1998
1713001109,Internal Medicine,207R00000X,CA,1992
1004106336,Pediatrics,208000000X,NC,2010
1418725226,Family Medicine,207Q00000X,MI,2005
1349407944,Ophthalmology,207W00000X,CA,2000
1342439258,Radiology,2085B0100X,MS,2010
1824763720,Family Medicine,207Q00000X,VA,2001
1545162772,Orthopaedic Surgery,207X00000X,CA,2000
1875276572,Psychiatry & Neurology,2084A0401X,MI,2009
1515307027,Pathology,207ZB0001X,PA,2010
1830938290,Internal Medicine,207R00000X,FL,2008
1950677587,Orthopaedic Surgery,207X00000X,TX,2013
1632184507,Emergency Medicine,207P00000X,NY,2012
1369816412,Pediatrics,208000000X,CA,2003
1661826895,Pediatrics,208000000X,PA,1996
1296485281,Internal Medicine,207R00000X,NY,2011
1207227079,Family Medicine,207Q00000X,CA,2000
1631590795,Psychiatry & Neurology,2084A0401X,CA,2011
1207713730,Radiology,2085B0100X,CA,2005
1075805568,Anesthesiology,207L00000X,AZ,2007
1002795908,Pediatrics,208000000X,KS,2003
1174173108,Radiology,2085B0100X,CA,2012
1285444752,Pediatrics,208000000X,OH,2014
1586354189,Obstetrics & Gynecology,207V00000X,NJ,2000
1625170422,Internal Medicine,207R00000X,MI,2015
1477428712,Anesthesiology,207L00000X,KY,2001
1630616617,Pediatrics,208000000X,PA,2010
1039936186,Obstetrics & Gynecology,207V00000X,TX,2013
1257728265,Internal Medicine,207R00000X,FL,2012
1182776124,Family Medicine,207Q00000X,CA,2003
1093685935,Family Medicine,207Q00000X,KS,2003
1339761912,Internal Medicine,207R00000X,FL,2012
1899444669,Anesthesiology,207L00000X,TX,2000
1136480716,Family Medicine,207Q00000X,LA,2004
1465777799,Family Medicine,207Q00000X,FL,1993
1283607848,Internal Medicine,207R00000X,CA,2004
1917651014,Orthopaedic Surgery,207X00000X,NJ,2008
1644541892,Internal Medicine,207R00000X,SC,2013
1453936621,Obstetrics & Gynecology,207V00000X,CA,2005
1791338670,Family Medicine,207Q00000X,VA,1988
1859407821,Orthopaedic Surgery,207X00000X,WA,2008
1112166404,Surgery,208600000X,FL,2012
1859856829,Surgery,208600000X,NY,2002
1272464938,Anesthesiology,207L00000X,WA,1995
1042020747,Internal Medicine,207R00000X,WA,2005
1937302523,Pediatrics,208000000X,MD,1994
1561329271,Thoracic Surgery (Cardiothoracic Vascular Surgery),208G00000X,NY,2013
1677312252,Otolaryngology,207Y00000X,KY,2002
1465082695,Internal Medicine,207R00000X,KY,2012
1968344261,Internal Medicine,207R00000X,FL,1987
1654792112,Emergency Medicine,207P00000X,NC,1996
1165165857,Anesthesiology,207L00000X,CA,2009
1266823990,Dermatology,207N00000X,ME,2013
1160851717,Anesthesiology,207L00000X,AZ,2005
1134341639,Ophthalmology,207W00000X,NJ,2011
1059840631,Internal Medicine,207R00000X,AZ,1991
1478574100,Radiology,2085B0100X,MN,2007
1619341351,Anesthesiology,207L00000X,AL,2007
1577948643,Emergency Medicine,207P00000X,IL,2005
1902072028,Internal Medicine,207R00000X,IN,2012
1239035318,Emergency Medicine,207P00000X,CA,2003
1213099942,Obstetrics & Gynecology,207V00000X,NY,2015
1730591363,Emergency Medicine,207P00000X,FL,2017
1567632777,Emergency Medicine,207P00000X,CA,2011
1273907679,Anesthesiology,207L00000X,WI,2005
1775575271,Internal Medicine,207R00000X,MS,2016
1378315612,Family Medicine,207Q00000X,RI,2015
1172786190,Internal Medicine,207R00000X,IL,2009
1300725011,Psychiatry & Neurology,2084A0401X,MI,2008
1072875176,Orthopaedic Surgery,207X00000X,PA,2015
1655889289,Radiology,2085B0100X,CA,2014
1353161874,Anesthesiology,207L00000X,FL,2010
1988378984,Anesthesiology,207L00000X,CA,2012
1100445752,Pediatrics,208000000X,KY,2006
1808199479,Family Medicine,207Q00000X,TX,2000
1245011824,Radiology,2085B0100X,CA,2007
1335534990,Emergency Medicine,207P00000X,CA,2017
1948930767,Internal Medicine,207R00000X,TX,2013
1094986530,Family Medicine,207Q00000X,TN,2012
1671053902,Internal Medicine,207R00000X,MD,2016
1782351864,Internal Medicine,207R00000X,CT,2020
1089013050,Family Medicine,207Q00000X,AL,2014
1750947099,Internal Medicine,207R00000X,NC,2016
1098306867,Family Medicine,207Q00000X,NY,2013
1872876440,Internal Medicine,207R00000X,WA,1998
1036812877,Surgery,208600000X,AZ,2005
1073519070,Ophthalmology,207W00000X,FL,1994
1966206421,Emergency Medicine,207P00000X,MN,1996
1665230896,Internal Medicine,207R00000X,FL,2013
1268817339,Anesthesiology,207L00000X,AZ,2000
1067743983,Family Medicine,207Q00000X,MI,2005
1851977003,Internal Medicine,207R00000X,TX,1993
1028531121,Pediatrics,208000000X,NJ,2013
1988913921,Psychiatry & Neurology,2084A0401X,NY,2013
1037638008,Internal Medicine,207R00000X,CA,2005
1861792673,Emergency Medicine,207P00000X,AZ,2009
1303181832,Internal Medicine,207R00000X,CA,2002
1487367223,Otolaryngology,207Y00000X,VA,2004
1858636537,Emergency Medicine,207P00000X,OH,2002
1158884670,Pediatrics,208000000X,CA,2014
1510134483,Anesthesiology,207L00000X,CA,2005
1169673799,Family Medicine,207Q00000X,CA,2014
1495033254,Internal Medicine,207R00000X,OH,2003
1668195427,Psychiatry & Neurology,2084A0401X,NM,2016
1977701394,Internal Medicine,207R00000X,TX,2012
1719215737,Family Medicine,207Q00000X,TX,2009
1054007129,Emergency Medicine,207P00000X,TX,2014
1921308619,Internal Medicine,207R00000X,FL,2016
1087484121,Radiology,2085B0100X,TN,1999
1200300071,Ophthalmology,207W00000X,PA,1996
1712903735,Family Medicine,207Q00000X,OH,2008
1629180880,Internal Medicine,207R00000X,KY,2010
1985040561,Internal Medicine,207R00000X,CT,1988
1743436432,Family Medicine,207Q00000X,NC,2010
1779218324,Internal Medicine,207R00000X,CA,2006
1839619016,Physical Medicine & Rehabilitation,208100000X,KY,2014
1001632243,Emergency Medicine,207P00000X,NE,2007
1817365103,Family Medicine,207Q00000X,TX,2001
1392437012,Pediatrics,208000000X,MO,1997
1315451710,Internal Medicine,207R00000X,MI,1998
1512689088,Internal Medicine,207R00000X,MA,2016
1905730952,Orthopaedic Surgery,207X00000X,TX,2011
1113206266,Ophthalmology,207W00000X,IN,2016
1868780838,Pediatrics,208000000X,CA,2002
1465914178,Family Medicine,207Q00000X,IL,2010
1419283357,Pathology,207ZB0001X,NY,2009
1768364717,Pediatrics,208000000X,NC,2016
1611109947,Anesthesiology,207L00000X,LA,1992
1568220176,Family Medicine,207Q00000X,NY,2015
1954964213,Psychiatry & Neurology,2084A0401X,CA,1992
1984139489,Internal Medicine,207R00000X,NY,2016
1902356751,Physical Medicine & Rehabilitation,208100000X,CA,2005
1213977527,Obstetrics & Gynecology,207V00000X,MN,2013
1921484493,Pediatrics,208000000X,NC,2008
1318045212,Psychiatry & Neurology,2084A0401X,NH,2016
1143832958,Internal Medicine,207R00000X,IL,2008
1902639750,Pediatrics,208000000X,WI,2009
1813186008,Psychiatry & Neurology,2084A0401X,IN,2002
1198394508,Internal Medicine,207R00000X,CA,1999
1974116315,Anesthesiology,207L00000X,CA,2008
1136279001,Internal Medicine,207R00000X,CO,2004
1469664282,Ophthalmology,207W00000X,TN,2012
1281352348,Emergency Medicine,207P00000X,TX,2011
1534507680,Orthopaedic Surgery,207X00000X,FL,2010
1746736911,Family Medicine,207Q00000X,NY,1995
1192395279,Anesthesiology,207L00000X,NY,2001
1571885700,Pediatrics,208000000X,CA,2016
1949108447,Surgery,208600000X,FL,2006
1967904594,Neurological Surgery,207T00000X,NY,2019
1543239382,Family Medicine,207Q00000X,CA,2018
1155786258,Obstetrics & Gynecology,207V00000X,IN,2017
1961838723,Obstetrics & Gynecology,207V00000X,TX,2011
1455199913,Family Medicine,207Q00000X,CA,2015
1079946525,Psychiatry & Neurology,2084A0401X,UT,2009
1867986923,Family Medicine,207Q00000X,CO,2009
1603300538,Family Medicine,207Q00000X,TX,2004
1822485680,Internal Medicine,207R00000X,WV,2008
1404426979,Internal Medicine,207R00000X,FL,2015
1276335258,Psychiatry & Neurology,2084A0401X,PA,2004
1501064327,Psychiatry & Neurology,2084A0401X,NJ,2002
1665164129,Surgery,208600000X,NC,2010
1162964237,Family Medicine,207Q00000X,MA,2015
1339061636,Pediatrics,208000000X,WA,2005
1390962110,Radiology,2085B0100X,FL,1996
1133132369,Internal Medicine,207R00000X,MN,2003
1155317062,Anesthesiology,207L00000X,OR,2009
1304527272,Surgery,208600000X,WA,2009
1125031272,Internal Medicine,207R00000X,CA,2007
1912010463,Pediatrics,208000000X,GA,2005
1636202420,Emergency Medicine,207P00000X,NY,2011
1925805578,Obstetrics & Gynecology,207V00000X,OR,2002
1969238983,Orthopaedic Surgery,207X00000X,OH,1992
1524552845,Internal Medicine,207R00000X,PA,1999
1597604358,Internal Medicine,207R00000X,SD,2009
1728963020,Internal Medicine,207R00000X,NY,1996
1987339946,Anesthesiology,207L00000X,TX,2014
1372077747,Emergency Medicine,207P00000X,NE,1994
1995581547,Ophthalmology,207W00000X,GA,2013
1684237567,Pathology,207ZB0001X,WA,2012
1231390828,Orthopaedic Surgery,207X00000X,TX,1996
1599720517,Pediatrics,208000000X,AZ,2000
1236776484,Physical Medicine & Rehabilitation,208100000X,SD,2008
1199889829,Internal Medicine,207R00000X,NY,2006
1487096764,Internal Medicine,207R00000X,MN,2013
1062850353,Internal Medicine,207R00000X,CA,2015
1138225705,Internal Medicine,207R00000X,IA,2013
1908069796,Dermatology,207N00000X,MN,2011
1223868229,Pediatrics,208000000X,LA,1994
